SM-J600GF_0,KFMUWI_0,Pixel_3a_0,OnePlus_A3003_0,Redmi_Note5_Pro_0,Redmi_Note5_Pro_4_0,MotoG3_0,GM1901_0,GM1901_0,Lenovo_K8_Note_0,SM-M307F_0,OnePlus_A5010_0,OnePlus_A5010_0,SM-A505F_0,SM-A505F_0,ASUS_X00TD_0,OnePlus_A6000_0,CPH1969_0,SM-G950F_0,HD1905_0,SM-M307F_0,OnePlus_A6003_0,GM1901_0,GM1901_0,Redmi_K20_Pro_0,SM-M307F_0,SM-M307F_0,Redmi_Note3_0,Redmi_Note3_0,Redmi_Note3_0,Lenovo_A7020a48_0,SM-G950U1_0,SM-G935F_0,SM-G930F_0,Pixel_3_0,Pixel_4_0,Pixel_4_XL_0,SM-G965F_0,Pixel_3_XL_0,SM-N975F_0,SM-F700F_0,Pixel_2_XL_0,SM-G986B_0,SM-A405FN_0,SM-G981B_0,SM-G988U_0,CPH1923_0,SM-G930K_0,Redmi_Note_6_Pro_0,Redmi_Y2_0,SM-A405FN_0,Nexus_5_0,SM-A505U1_0,SM-A705MN_0,SM-G973U1_0,SM-T835_0,SM-G975U1_0,SM-N975F_0,SM-N970F_0,SM-G970U1_0,Redmi_Note5_Pro_0,Redmi_Note5_Pro_0,Redmi_Note5_Pro_0,SM-T830_0,SM-A520W_0,SM-G965U1_0,SM-G969U1_0,SM-N950U1_0,MotoG_5S_Plus_0,SM-T835_0,SM-T820_0,SM-G955_0,SM-N915A_0,HD1901_0,SM-G950U1_0,SM-F900F_0,SM-G935F_0,SM-N910S_0,SM-T715_0,SM-G960U1_0,Pixel_4_0,SM-G610F_0,Pixel_C_0,CPH1923_0,OnePlus_A5010_0,SM-J810G_0,HD1901_0,Redmi_Note8_Pro_0,SM-A505F_0,Redmi_Note8_Pro_0,Redmi_3S_0,RMX_1921_0,OnePlus_A5000_0,OnePlus_A6000_0,Mi_A2_0,OnePlus_A6010_0,Nokia_6.1_Plus_0,Pixel_4_0,SM-M305F_0,SM-N975F_0,I3123_0,H8314_0,GM1917_0,LGUS991_0,moto_g7_power_0,FLOPS
127.0371371,124.1156692,30.47140407,32.65286803,46.3197448,46.1718385,127.8666667,10.41622913,10.27843403,50.52097177,31.8657154,28.44214227,28.62660927,50.4800372,168.7591036,43.23640793,20.83278637,34.81503083,37.3726755,9.755244667,33.26921917,20.88272903,10.29449997,10.4424514,11.7922101,35.9067293,42.2577602,43.96831243,62.2534479,65.59497207,78.1593437,31.5621856,60.40230123,45.31747567,21.5289727,10.57422153,11.66603237,35.62415257,21.89216543,14.002018,10.01979337,30.73676517,9.013015367,41.08869357,9.167652533,9.125873233,91.8161614,64.3486646,41.2036319,87.02134887,43.48104097,109.599302,35.8192128,18.47992697,14.15486963,31.02935763,13.77890283,13.7192102,13.67418337,14.20746883,39.80263197,45.3250938,45.65839057,29.4849219,75.04018717,20.9803697,21.329441,28.69023607,87.49019973,31.47438543,45.88296867,40.84023197,98.2369948,10.84744963,88.23067707,10.05310077,49.5186563,88.4318041,70.64109863,30.94350343,10.29757037,105.472491,41.09253983,77.46144623,29.1291649,97.85298617,10.00610417,26.11168963,44.07494873,22.0615846,115.1862101,25.9522464,28.70252423,20.24574313,39.97652253,20.80198257,41.24233853,10.31964857,40.80819487,14.5079281,70.12134537,20.9475174,12.13866497,53.25969453,41.7487992,69.48326
108.6032474,108.0026385,26.04975943,28.8444027,41.84980017,41.59763713,110.1333333,9.041472167,9.120479,43.8992795,28.4970935,25.61826897,25.45330207,40.0892476,155.5067524,36.18914937,18.11972917,30.91820503,33.02231793,8.6509184,28.4563936,18.32582643,9.194413367,10.51623273,10.33941497,31.73684097,37.7543128,44.61713033,61.83959543,53.23903637,68.38740773,32.1258299,54.4277551,39.43011543,19.25905237,9.335896633,10.0662579,32.54609877,19.1675349,12.4035897,8.597355833,27.42207737,7.820194767,35.82844483,8.1554755,7.8459703,73.67757443,50.80710727,37.23902267,76.7383557,37.56863837,94.0814531,31.68669613,16.8469218,11.31249483,28.92538883,12.6378923,12.100859,12.03850763,12.71599643,37.142929,40.39483853,41.5119531,26.407776,65.6126308,19.0241544,18.8352846,25.71430027,75.95077153,28.35199997,37.8743002,37.28861933,96.026828,9.424623267,110.0425451,8.877156167,45.97541797,75.46596247,62.5572863,26.70991497,9.107240433,92.5579487,36.45286637,67.4149384,25.40596873,85.03566503,8.690086833,23.117718,39.3307795,19.4096333,99.9090885,23.269448,26.76529687,18.25784027,36.11158677,18.50668403,37.13808683,9.062596367,35.94448717,14.2082718,62.6947223,18.28418937,11.0557257,45.9196876,37.5352329,67.546616
110.1174884,107.3979077,25.35972133,28.55180893,39.5991615,38.8076666,108.4,9.117928933,9.161932267,43.1373256,27.4019037,24.55567353,24.34154857,39.4181011,47.5091706,39.34736117,17.8541632,29.93525653,31.1639103,8.620026067,27.38202567,18.09624127,9.013394,47.2836215,10.49687153,30.28008077,36.07862183,38.27305213,49.489901,51.4201928,68.8769487,26.94598433,51.6242551,39.4773717,18.44042723,9.370415867,10.0777511,30.49114743,18.4032137,12.6637885,8.692602333,25.80817277,7.896564233,34.57331283,8.101150033,7.833736033,70.48121267,54.48894017,34.46118573,76.2264045,49.64577163,91.01613187,30.03513837,16.14723257,10.61207287,28.3720486,12.40052953,11.70829863,11.556918,12.4089895,33.73884553,38.63973267,38.7374827,24.63535593,66.52083723,18.00844797,18.2251962,24.54359703,74.7288772,28.15632983,36.19403457,36.39615387,93.30347047,9.452317733,108.7765052,8.842831633,43.51196927,70.3862139,59.7478319,26.09816673,9.124266567,90.02039863,35.25513713,66.4622898,24.54458673,82.7292293,8.621427,22.66680767,36.6173525,19.110841,100.8978663,21.86189573,24.7790157,17.64402263,34.52368913,18.1211476,34.56878633,9.126113733,34.5082127,14.08217297,59.60898763,17.8431928,10.6407882,48.224125,35.2115348,67.174856
112.182777,110.7767923,26.325098,29.6641772,42.1013994,41.02953483,118.4,9.1998507,9.6160486,43.96873583,28.79932567,25.65950527,25.74828827,42.3579436,41.08772433,36.9937274,18.560184,31.2292385,34.14820257,8.739642433,28.86789363,18.69519273,9.3132952,28.90127773,10.52913537,32.15561537,38.34879477,40.9983751,56.31176743,64.1777448,69.79036413,35.42242537,54.95282427,41.97988467,19.3448108,9.4869038,10.2812459,33.61768207,19.08352107,13.6166487,8.589859433,28.05030833,7.997794867,36.21493207,7.9982179,7.948192633,72.3507461,50.31877383,36.39560767,79.82623953,39.76878717,98.20385237,32.48528203,17.15618927,11.34835413,29.975217,13.20004003,12.37293083,12.23110253,13.16373607,36.34478127,41.49136113,41.05140793,27.11115273,68.5687641,18.6987586,19.14401403,25.93758847,78.22491563,30.32436107,38.68396513,38.9635333,73.30034023,9.590124967,108.7025538,8.8996735,47.2549551,80.4402166,64.9394138,26.8664514,9.1600234,93.92446657,36.48677597,68.51093583,25.82129343,87.81182457,8.861220533,21.4825589,38.7359013,20.1658641,102.4257274,23.39243227,26.1479393,18.25557983,36.0872708,18.4948888,36.91575883,9.232079067,36.4683038,14.6515064,63.93832983,18.2192049,11.42459027,50.05117373,37.81527817,69.203456
97.7030383,97.3011539,22.93636673,27.1371735,36.32570493,36.5850276,103.2,8.464623333,8.566359267,38.28838967,24.96339873,22.9986875,22.7235242,37.29337697,36.5154551,31.72577257,16.69267347,27.58246927,29.94306667,7.9791372,25.18053843,16.9689218,8.3662727,8.743861233,9.553149233,27.81975123,33.3622076,38.9461439,57.62497587,50.54394797,60.9479717,24.9640764,48.21694867,40.4375436,17.04409897,8.623289,9.2679435,29.8877358,17.20945487,11.4309039,7.830032967,24.05658737,7.294167833,31.5209383,7.400508967,7.103208333,59.86060003,43.54775713,31.64014923,67.37431583,39.34879473,83.37291147,27.75894357,15.25684023,11.86511983,25.65376203,10.699375,11.00545,10.65251397,10.23190107,31.16447903,35.58718213,35.9121597,23.43439223,59.4640001,16.76536973,16.55932803,22.86734533,68.14579677,25.33089407,34.7711772,33.2132281,67.37049477,8.699171733,103.1982883,8.225826433,42.98909477,68.11635703,55.93153467,23.8964063,8.444834133,85.75710623,33.04097573,59.6561409,22.5364739,76.02455893,8.019486067,16.25118197,34.2422191,17.90561037,89.51925173,20.53594437,23.2766616,16.39010927,32.01850703,16.67372047,32.0647379,8.474262867,31.88914737,12.90636287,53.82425183,16.61736463,10.1336128,44.5752397,32.49096333,63.873028
120.8676563,124.9472487,28.91850817,32.25352443,44.9461389,44.34901553,123.2,9.982321133,10.00302433,47.89339993,31.06118713,27.4303682,27.50635423,59.81969613,46.69915767,38.9237432,20.4954236,33.38857447,35.9417064,9.6119879,30.6745821,20.5862759,10.009769,10.8947812,11.62910243,34.97156147,41.263714,43.0537656,60.95213703,56.0970365,76.54459483,30.32293407,58.39007687,42.973282,21.05484933,10.42831187,11.3497251,34.5532974,20.77907493,13.39372833,9.4589792,29.35183967,8.837612767,39.50241527,9.0346051,8.8348733,71.86969227,61.5905378,38.78235233,83.96304517,47.27402173,102.8754184,34.2217807,18.33215787,14.0868716,30.64681763,12.12040623,13.44442693,12.91022827,12.07754697,38.3480399,43.66069603,43.9084323,29.53316833,75.174309,20.41660577,21.54865793,27.9061197,83.88690077,30.7813873,41.54481937,38.28866283,78.8061735,10.5953576,115.2245122,9.870776167,47.6425743,79.1875319,67.67395417,29.8182656,10.11113287,102.9775846,39.48516153,73.4147975,28.00809543,94.54274487,9.603772467,45.3765845,42.19419093,21.4118513,113.9629703,25.14116137,28.25063893,19.9459844,38.95754337,20.71085237,39.00001393,10.24363647,39.61361527,15.862227,67.2616649,20.0988228,12.06762853,63.74554683,39.96398827,78.236816
132.2419344,133.501613,32.61035743,37.44697917,52.7050747,48.60926743,138,10.73652437,10.84783673,51.3492513,34.48618967,30.41867187,30.86228993,101.5616396,55.3726218,44.3811493,21.85081243,37.6999077,40.73002927,10.29080223,34.14702957,21.85934887,10.70462337,10.9473403,12.40344983,38.36451037,44.90975127,46.19190107,64.08423257,61.559849,83.1603256,33.62801213,67.05817173,46.8930102,23.2207055,12.05460023,11.07265203,38.60244627,22.9435839,14.93261023,10.176783,32.7257029,9.552384567,43.67808197,9.5606256,9.4071805,79.299482,66.62306607,43.26093923,93.11130377,49.49517553,120.7733455,38.2602103,20.12695143,15.63870987,34.0853559,15.58941137,14.8883104,14.53672827,15.62813367,44.3304878,48.64220487,48.8992708,32.08371357,80.0685589,22.45827777,23.90231423,30.7562153,93.90728713,33.92460937,49.60426387,45.7175975,93.9700173,11.27270133,139.593203,10.44846533,56.56049747,95.61851387,76.80048197,32.6958351,10.74561917,111.7754037,43.98892183,87.6123385,30.4818056,105.3468315,10.30623247,60.4243128,47.94840003,23.99098713,123.6407308,28.3043697,31.5143559,21.8576614,48.88048087,22.07493917,44.1875085,10.7989108,43.77507173,17.5863334,74.79944263,22.46129527,13.35560763,70.14031607,44.65328217,84.312312
98.17436273,98.82461283,23.3070752,29.5869668,37.45390463,36.74834033,102.9333333,8.544355967,8.676119933,41.26619483,25.55562953,22.7573265,22.78957107,76.242268,40.8654486,32.61971703,16.88332287,27.65255127,29.9590307,8.1571962,25.68149483,17.11144627,8.5831163,8.637636933,9.845081533,29.9980192,34.0324731,33.2161423,57.0253159,49.09162163,62.83319223,25.09035063,50.50855643,35.8165281,17.3432222,9.4928465,9.537091167,29.0127487,17.5068872,11.16225003,7.9816233,25.0926692,7.468519167,32.81454993,8.078393633,7.520920267,64.41572053,47.88407693,32.7824878,68.58343233,67.28896147,84.1331632,28.33300267,15.27392193,11.8494462,25.63291847,11.7384288,11.1655499,10.75582557,11.74979873,31.98474307,36.2311145,37.0968785,23.37135587,62.71591797,17.1959114,17.94282813,24.37777773,69.0888818,25.8129757,35.5537744,33.0718436,71.1991216,8.9389756,90.605052,8.4356546,42.33658327,67.56210693,56.2161667,24.60525177,8.6657197,83.60084353,34.31582817,62.1143154,23.1971927,77.75585753,8.214388967,51.37299497,34.741682,17.75607703,94.44673607,20.6048576,23.50121703,16.6353247,53.0109601,17.05007643,32.80006243,8.590919333,32.70843587,12.93060127,56.3271753,16.7979011,10.07251037,53.22583847,33.6803106,62.688808
112.1522627,111.5230282,26.63372137,34.49171703,43.3288091,42.09618047,113.6,9.458741467,9.1802675,45.43877697,29.08023717,25.7145069,25.76325,101.0149114,45.20987553,36.5922517,18.6692083,31.80905633,34.2657591,8.930739633,29.02427693,18.40730723,9.278173567,9.451090433,10.6106405,32.35426137,38.2048333,41.47640113,56.13428123,56.322139,71.1456461,28.33655203,55.49304487,42.46494743,19.58221023,10.48013807,10.72706353,33.22925253,19.28081087,12.42645253,8.597406233,27.93863477,7.8934423,36.8690795,8.294123233,7.832152767,73.45311027,52.3884169,36.7091563,76.90407473,51.995559,99.89903297,32.49559093,43.66179343,13.01602257,28.40942873,11.74845667,12.48317307,12.21254867,13.0567204,36.157434,41.35827427,40.9055694,26.65628127,67.9065936,19.0266979,20.24734033,26.1715606,77.79923,28.56777593,39.40116327,37.1923166,86.58818053,9.757711733,85.0186874,9.043147633,47.81593217,80.77490977,64.5289957,27.4229756,9.4156971,94.45068843,37.9024531,72.38771533,25.94279347,87.09938013,8.803166767,78.93465903,39.53189613,19.9169127,102.7066284,23.46227953,26.1408021,18.6463126,84.8800884,19.02486803,37.0103629,9.3603066,37.04492563,14.57552687,64.06663367,18.9590312,11.1229289,59.53996367,38.12187183,66.897112
107.0539026,107.237918,25.24760673,33.5132969,41.47746687,40.64362327,113.7333333,9.093263933,8.7996632,43.8130487,27.8147499,25.3344253,24.82961803,117.5994898,42.23738327,35.46601563,17.8772586,30.53096413,33.06732313,8.446137033,28.1276358,17.4756476,8.959645933,9.2197812,10.10915273,30.95005767,36.86797577,36.8569184,54.60713197,53.9512621,67.54101537,26.62038017,49.32602823,41.35905237,18.20357827,9.863790867,9.7734246,32.575641,18.32754527,12.0984076,8.251109433,26.9232509,7.724088367,35.2142871,8.212882133,7.500845433,75.31782313,46.66820013,35.39645667,74.63246177,40.06511273,94.38524823,30.62141793,16.57972573,11.30666337,27.62589587,10.76762683,11.84271923,11.6353359,12.45161973,34.6119602,39.84250333,40.34136113,25.11534547,65.44792813,17.71560767,18.90621877,24.78836093,75.63731817,27.54590973,37.93746353,37.30079617,77.42595143,9.557914933,93.41961973,8.706720333,47.1920551,76.66761803,62.8777057,25.61955047,8.911262967,90.89226143,36.6231824,68.9356769,24.64952427,84.30713367,8.451883567,50.7125898,37.53076923,19.3137179,98.0996875,22.48279523,25.07831603,17.33714587,74.77573783,17.48078813,35.37406253,8.844233567,35.3175782,14.04251157,61.87293753,17.7506927,10.69698263,55.48077437,36.47812863,63.404404
91.56932043,92.99084363,21.94120187,23.41933503,34.9829444,33.7444218,95.73333333,9.402699567,9.301166533,36.8288922,23.37820247,21.24654517,21.7772292,115.763523,34.9149154,30.63926047,15.3553038,25.89220017,22.52904103,8.901970467,23.44901403,15.3714635,9.355597267,9.733598967,10.8223228,26.29259607,30.47195513,29.19490277,41.9877397,41.1688628,57.47640253,23.31479863,24.51790773,24.8928205,16.11453103,10.56025973,10.4371313,16.447468,16.2905711,10.67490387,8.818050367,22.5670196,9.465337133,29.79190527,9.4286384,8.224911433,60.57153333,31.94765837,30.1163194,63.3527967,63.96487813,59.4916387,25.82450517,13.78724307,9.261324733,24.4031042,9.1911078,10.5926692,10.65527567,10.56242713,29.39969447,33.33951213,33.5359723,21.8941615,54.8866705,15.96435067,16.91473953,21.50675697,63.66141777,24.8585972,27.6086509,24.2530974,43.11501743,9.9567239,86.5124149,9.257251767,27.5593539,57.09426663,45.49851123,22.7717449,9.448660767,79.1568141,28.5069497,54.9493077,21.7026788,73.54904683,9.0213108,52.69521793,31.7329833,16.36065907,86.436078,19.14091503,21.80677603,15.3495816,68.59864573,15.57013377,30.1171423,9.355268233,30.09006797,12.5531513,50.36888883,15.48461443,9.077269033,45.84090793,30.6063833,48.018695
130.1932858,130.4245845,30.93714537,43.6682169,50.2672378,48.79503643,135.4666667,10.79198433,10.76448967,53.48390257,33.65416923,29.693236,30.2588838,88.3879962,50.07076927,43.23724997,21.2225017,36.70100253,39.6904834,10.3026736,33.52784863,21.4523716,10.91649647,11.10989233,12.44664763,37.5339025,44.72269857,53.9713472,64.45932113,61.57092357,81.610059,32.47634023,54.00387043,47.6820654,22.283313,12.0469005,11.05776497,38.61858077,22.34285813,14.85126153,10.05399133,32.12036433,9.4916526,42.68423843,10.10145647,9.461270867,90.6003462,66.0518671,42.84078817,90.67655017,44.1748807,109.393243,37.30129737,47.10521873,13.14215457,36.1285122,15.22917527,14.7901705,14.0098371,15.08165633,42.42239233,48.2058369,47.9225278,30.6531649,78.65937553,21.81577943,23.53678823,30.5820451,92.1100128,35.44737673,51.0948906,43.70397043,87.12919957,11.49544447,140.3813126,10.52928473,52.36161537,89.8632223,74.8546458,32.27074293,10.84280663,109.997123,42.2655435,89.59945123,29.95281767,102.8017621,10.29819263,65.1157488,45.47634227,23.30649487,121.9748125,27.06120127,31.18200877,21.252974,90.68244113,21.6380712,43.38586977,10.87345417,43.0714473,17.67468197,73.4128021,21.56858513,13.12660257,69.2635609,44.27774917,76.069448
115.3155165,115.766418,27.8438189,42.22264047,44.7940017,43.7249548,119.4666667,9.791395867,9.7372378,47.46389743,29.98074227,26.691823,26.83560577,43.33360893,46.54455893,39.83101737,19.2549619,32.60923843,34.3203783,9.3690208,30.06484873,20.23511633,9.740585067,9.8898073,11.27660597,33.5535512,40.4395513,40.57082123,57.1441788,56.15231763,77.64846677,29.13490457,56.6363256,41.7690512,20.26077283,10.8260669,10.84560343,33.02463593,20.04670183,13.3476422,9.1239878,28.03639523,8.615538433,37.94853457,8.843994833,8.4344375,81.41642047,59.60887423,38.09842703,82.32878463,38.6846667,76.69097217,33.04536013,17.4996979,11.71914597,30.4216441,13.4868526,12.84885643,12.65580647,13.5192344,36.70642873,41.51728477,42.42702073,26.6598836,77.5947409,19.9447917,21.6381737,26.85925003,83.01784163,30.1802482,55.53295817,39.5133115,82.7452829,10.3603194,113.8041215,9.572614533,45.14103187,76.9488209,65.6142847,28.7541598,9.7053759,97.44279477,38.7479496,71.9166102,26.6112986,91.08271183,9.2302985,54.96876683,40.3278179,21.72285387,109.1060276,24.1405816,26.80924317,19.3196198,77.94346,19.9863993,37.6816093,9.713933167,39.1442832,15.23145903,64.94712493,19.3924132,11.5395556,62.46975173,38.4324675,73.990744
104.5753255,106.508641,24.55186367,39.77585587,39.6268939,39.427486,106.8,8.843006833,8.855828133,42.7752179,26.97850377,23.9185191,23.97786807,39.8779923,39.89973323,34.76666663,17.08055917,29.2776793,31.01204737,8.433541733,26.9085935,17.85981943,9.049414933,9.0129705,10.1875954,29.73509883,36.6801063,37.18859377,53.9961093,51.29368567,67.16128727,26.03048087,50.74124983,38.0855396,18.11974653,9.925544467,9.821422967,30.4860551,18.1892117,11.7674102,8.2911666,25.59729597,7.707097433,34.37808333,7.874112833,7.5533247,71.35317433,50.37060783,35.7440173,72.9177761,34.74576157,65.34500863,29.91175897,16.86480727,12.35559723,27.59697053,12.31779697,11.46391143,11.0507846,12.18734023,33.74746533,38.69956937,38.72416137,24.51726217,67.3282488,19.1391389,18.09818043,24.14616313,74.4487677,26.9851161,41.2684167,34.25762937,59.39277783,9.9445052,109.2927256,8.8682952,43.1532372,70.37065827,59.3404749,25.931618,8.9877039,89.08326917,34.99533323,69.94658713,24.12465457,82.91148253,8.509534667,51.11405127,36.759386,19.0753923,99.16876547,21.70241327,24.19732637,17.25326907,35.6076736,17.69298097,34.19236647,8.9802577,34.7215474,13.68016537,59.21334027,17.66954333,10.65829683,56.93310243,35.15388547,66.089912
81.8086616,83.16895383,19.80033707,24.8420017,32.28113717,31.29619427,82.13333333,8.685321233,8.70604,34.20240513,20.9743051,19.35196873,19.123019,31.73578847,31.60644993,29.6764549,13.8375348,23.26931303,20.48063463,8.3637622,21.2257987,14.18490447,8.7533489,8.822517267,10.1683853,23.5169616,28.1892219,28.21324663,38.02874467,39.08518233,51.52165113,21.00916843,29.76616797,24.9445898,14.75152737,9.7887857,9.8163533,14.97931037,14.80598933,9.877616667,8.100421967,20.4033163,8.7185525,26.81931533,9.117239733,7.8802031,54.45578717,24.94218477,27.20128987,58.17188197,26.78423967,38.9561822,21.85676413,12.75456077,9.872277867,21.7600729,9.863217033,9.791300033,9.3645756,9.885499867,26.46910233,30.48303287,30.2443106,19.40231943,49.48027567,14.2307534,14.96002253,19.3186874,59.15502157,21.7088107,24.73951727,22.74429357,39.81642543,9.108614667,62.5320069,8.758364633,27.9559012,49.9187056,41.7450584,20.65587853,8.800551133,69.4834306,26.25423093,50.5084641,19.06954683,68.00599663,8.4692847,42.43628987,29.6096282,15.2299283,77.1651388,17.4767222,19.50717173,13.92874133,28.46971353,14.36765453,26.988191,8.731919367,27.2008717,11.72099227,45.82902443,14.34818737,8.485024333,42.74972223,27.51667453,43.603259
111.1705588,110.7062026,26.55160167,45.08034553,41.57284733,41.6022412,112.9333333,9.2772223,9.3172639,44.1325256,28.23197427,25.6251319,25.38606943,45.2226615,43.00271793,36.7367152,18.2703386,30.63765383,33.35458317,8.979256967,28.35741913,18.46579,9.3559811,9.362892467,10.73927777,31.53034603,37.80906417,39.4219132,55.21403293,59.36782117,71.1327153,27.9135972,53.75250897,39.9323666,19.30663563,10.31534997,10.38427703,30.90375903,19.14236997,12.1484794,8.690517367,27.089336,8.042521733,35.9900512,8.354211367,7.974842033,73.83316403,57.06537083,35.48772913,76.51448263,36.0165178,69.71643403,28.6826769,16.55847397,11.37382283,28.7007204,12.78471697,11.9908346,11.54268607,11.42257127,34.9623194,39.71337507,40.23413893,25.69406593,70.7622857,18.86813183,19.80462513,25.33279003,75.95344503,28.60344787,40.94134203,35.84883583,75.98142013,9.615875033,100.9315815,9.178612833,45.19629743,71.74461253,63.2555903,27.4093993,9.330262967,93.0325653,37.0221508,67.78558203,25.76946177,87.04541487,9.304401067,54.96845627,38.60152813,19.85065897,105.6403992,23.13522053,26.136309,18.32320653,37.19099653,18.3984288,35.95657647,9.381700567,35.8534078,14.2185884,62.77166153,18.64394083,11.05166663,60.57879337,36.85294633,68.314008
116.2277922,115.2252077,27.47373713,47.4747153,44.35492707,44.36505723,117.7333333,9.629725733,9.5871267,48.38207433,29.974368,26.58204167,26.7884339,49.15356407,44.8115653,37.93768053,18.75721883,32.56395897,35.66992053,9.098281233,29.76881147,19.6162934,9.541385367,9.6525815,11.03861287,33.1323051,40.0545782,40.32161793,55.15875163,57.00789057,72.51453593,29.18220313,57.8710858,43.24707943,19.82926233,10.75909303,10.78501333,34.6472039,19.95586477,13.09832693,8.8538194,28.47706893,8.286664167,37.808573,8.409366633,8.1584999,78.29862047,53.60017983,37.93303487,79.58502437,37.44073587,77.1765711,29.58012817,17.81284187,13.70438693,29.76474487,13.5987968,12.9853475,12.88576667,11.6445937,38.2246684,41.99684387,42.66149473,27.5602152,75.18137703,19.78950867,19.98225007,26.6771354,80.2236678,29.3295193,42.7193732,38.9517692,70.12815797,10.00949647,64.24616487,9.3665278,49.13351917,77.9449501,71.52499037,28.18315273,9.619709433,97.1334961,38.26475,74.66807947,26.5367014,88.99156607,9.083182267,56.484023,39.987414,20.95539483,105.9920556,24.1430382,27.56193413,19.03015977,44.402328,19.2055312,37.52745303,9.5872455,38.04242427,15.22424227,67.71329163,19.18984727,11.6444547,61.18882637,38.60620523,71.571248
108.5284293,109.2122128,26.08149737,44.39222387,43.22928637,42.0675589,112,9.037623067,9.053824767,49.2507104,28.59260767,25.23550177,25.2116041,44.9759216,42.12220257,36.75599123,17.9076112,31.04799733,33.64710523,8.575090267,28.714455,18.0900156,9.139303733,9.1135174,10.50361297,31.9187153,38.4370487,39.5656459,58.072901,53.9381788,69.5784231,28.0885104,54.89261027,39.661964,19.04911133,10.03941427,10.091862,32.98612427,18.80663387,12.836346,8.4331388,27.69699743,7.829185933,36.27188063,8.058491033,7.721748233,75.86256917,51.04861467,36.92404337,77.12319797,36.25860247,69.8664792,28.50863587,16.7273662,12.22725527,29.92823097,12.83561457,12.30345117,11.57073347,11.5336701,36.2171268,40.35267347,41.7288681,25.65800177,67.86789993,18.58689767,19.00692877,25.88704163,76.41086007,28.9981476,38.60911103,35.4080679,72.4790087,9.850972367,62.21609367,8.975897567,46.92893837,78.35767763,67.60821383,26.7636979,9.0961694,93.21134083,35.5537067,70.12152813,25.59553813,86.631453,8.750800333,53.71330257,38.73340777,19.76345657,102.8294878,23.28833327,26.16143397,18.08696877,38.2920728,17.98644967,36.9540139,9.0686294,36.55829497,14.26149107,64.210986,18.4283334,11.30350193,58.78254163,37.8445193,65.6782
75.3871282,76.55866407,17.77704003,23.8189843,28.17753293,26.79989227,75.46666667,8.193696167,8.0767205,31.70333323,18.58152303,17.10816833,17.2004098,29.74841023,25.9481218,26.1685312,12.51822747,20.6734307,19.4104641,7.715935867,18.92364747,12.62561627,8.108420133,8.2382049,9.3436459,20.22067167,24.125741,24.64556423,36.56946353,34.5930642,47.09858467,18.922118,29.0050268,20.89360653,13.07798037,8.551705667,9.1162198,14.44341287,13.18364183,11.0190348,7.6351198,18.41099307,8.503766767,23.9555475,8.316947533,7.2210087,49.93689227,20.8407639,23.8366024,52.3316996,23.77927193,34.77197917,18.76705123,11.8972153,9.3492292,20.777585,9.175430533,9.1846796,8.8674025,8.505979167,23.63082467,26.8438332,26.22964927,17.67735237,44.158418,12.89527413,13.0710643,17.39844447,52.73306607,19.7936337,25.62842523,22.46381027,53.67281243,8.428807333,43.37010583,7.8919236,23.60357683,46.73304447,39.37670133,18.95342707,8.054499,64.22408847,23.21481777,45.1809052,17.1359098,61.2106597,7.792810733,42.6257667,25.38686527,14.14182307,70.37781763,15.7292483,17.40191663,12.6440225,24.7883958,12.58347743,23.91656417,8.148165733,23.98488197,11.2245013,41.50558853,13.81576577,7.941831467,38.92698607,24.4273478,40.550573
123.0187192,122.6443052,29.5670846,45.72138703,46.56398263,44.9313889,124.5333333,10.02474483,10.0144566,51.2352385,31.47257303,28.48606423,28.12108857,46.9167769,42.68257163,40.8674826,19.9138316,34.2442155,37.3735333,9.5310798,31.1520474,19.9829982,9.982932333,10.19055037,11.51663013,33.58644863,40.90289727,46.80172753,61.05241847,63.0126528,76.973177,30.75562833,58.53531407,49.1962539,20.95800903,10.2482145,11.2265566,35.69333967,21.12194147,14.8230268,9.3768159,30.13889353,9.2358654,39.69765123,9.052056433,8.641163133,122.1360949,60.04560567,39.75953817,87.4180469,40.29293217,81.90866833,31.77708717,62.6878836,14.12135253,34.23057987,14.07023947,13.62066533,13.38607307,12.12297733,40.1099618,45.0431944,44.9325382,28.3310312,74.11253963,21.7304618,21.3159445,28.2312917,85.09446497,33.18979,45.91317523,41.368141,83.24655213,10.59645313,70.35228117,9.945192667,53.0871179,83.43456523,74.8922513,30.06297393,9.9963951,103.664027,38.7223281,76.19126167,28.2466475,97.59228467,9.565217,27.44320757,43.03520903,21.77027943,115.1623662,25.76578817,28.7034166,20.25170147,42.27656077,19.99259717,40.24702767,9.980047767,40.3417859,16.0499166,68.86338203,21.85840273,12.17712143,65.69380553,41.4890024,72.994672
