79.033133,70.459746,70.794278,68.493913,68.409434,67.858184,67.257663,67.292038,67.612246,67.56709,68.561153,68.275059,68.290944,68.764226,68.143288,68.108548,68.488288,69.053444,68.321621,67.929017,67.56834,68.741621,67.473705,67.656309,68.206882,69.276569,68.060788,67.203236,67.17683,67.797872
57.169485,50.712037,50.698182,51.039588,51.092609,51.447557,51.79339,51.343807,51.663287,51.387766,50.94089,50.841412,51.234016,50.89714,50.97688,51.264484,50.788442,51.084172,51.155682,51.256776,51.494693,52.169328,51.527088,50.959328,51.259485,50.919432,50.930682,50.981099,50.98063,50.916933
86.698915,84.243081,83.963134,84.310998,84.015582,84.108966,83.897196,83.692561,83.322821,84.155165,83.726727,84.269748,84.111467,82.576727,83.796154,85.140217,84.128186,84.468654,84.371311,86.12855,85.176884,84.436936,84.524436,84.642404,84.276206,84.486936,84.320633,84.953655,84.45631,85.494592
80.73006,76.547091,74.258705,75.304487,74.991778,75.591935,75.630268,74.643237,74.900893,74.972403,74.765945,76.832612,74.966101,76.258081,75.59032,75.182508,75.828237,75.086674,75.39631,74.928236,74.634017,75.150685,75.288132,75.197872,74.894174,74.285528,75.597351,75.649382,75.032924,75.301466
61.241413,60.103965,60.288026,59.943755,59.983235,60.167141,59.83386,60.113548,60.734276,59.521933,60.065579,61.938548,60.664849,59.679068,59.847714,59.404172,59.764225,59.937089,59.655214,59.748391,60.4661,59.897611,60.275059,59.629329,59.724902,59.563548,59.778235,59.696048,59.43636,60.681256
50.671515,49.864849,50.075317,50.072713,49.626463,49.677922,49.527453,49.414692,49.647244,49.373807,50.079223,49.103963,49.571932,49.524276,49.760838,49.433025,49.632192,49.607609,50.743859,49.372765,49.669745,49.629276,49.577193,49.463755,49.581828,49.6549,50.106359,49.502297,49.693755,49.680942
82.752821,76.577039,75.524174,75.613445,76.320216,76.491726,76.624123,76.90058,76.221049,76.340164,76.270268,76.246361,77.078445,76.174018,76.163028,76.445893,76.096518,76.479122,76.473758,76.343549,76.272924,76.304487,77.229071,76.559174,76.995268,76.334591,76.445841,76.114435,76.398445,76.264695
79.534383,74.628133,74.113081,74.372403,74.175216,73.401779,73.694955,74.128288,73.701049,74.325372,75.078654,73.569747,74.312924,75.063705,74.459278,74.181466,74.727559,74.455268,74.308289,74.396987,74.186778,74.162039,74.685007,74.213029,73.867299,75.206466,75.033601,74.983757,73.719122,73.908966
56.296099,54.827349,54.691151,54.210838,54.307818,54.373755,54.474953,54.297454,54.659484,54.734067,54.186099,54.22688,54.665474,53.94813,54.52412,54.589224,53.684641,54.06787,54.651828,54.475526,54.430786,54.311307,54.340578,54.292037,54.387974,54.269693,54.565266,54.227506,54.535943,54.298964
56.337714,54.95787,55.545682,55.313078,55.448964,55.143339,55.430161,55.01037,55.48537,55.368079,55.347558,55.077193,55.228443,55.177662,55.197141,54.944328,55.322298,55.490527,55.298652,55.030891,55.303131,55.903547,56.801048,55.795683,55.486516,55.078964,55.949589,55.024537,55.484537,54.921724
93.954333,89.190946,87.709488,87.395009,86.882769,88.431884,86.876102,86.067301,85.605216,86.854123,88.43829,85.497404,88.117665,88.166728,89.741571,86.904332,87.621676,87.072456,87.512508,86.778082,88.251936,86.857301,87.048707,87.935425,86.209384,86.226311,86.844175,86.934384,87.834228,85.746258
80.852196,74.77032,75.123602,75.035788,75.828654,74.777455,75.350997,76.136622,75.245216,76.25433,74.808497,75.249695,76.008654,75.757195,76.12657,76.443393,75.018654,75.897924,75.829643,76.571466,77.124018,75.884383,75.974331,75.904747,76.367768,76.763966,74.928237,76.132872,75.135216,77.220737
80.4873,75.060163,73.691309,75.08157,73.718236,74.771726,74.329435,74.514487,73.539383,74.500007,74.318705,76.0723,73.985893,74.922195,74.167872,73.563341,75.383132,74.023914,74.207455,75.217716,74.47756,75.073601,74.48834,75.10157,73.618289,74.021101,74.581518,75.044538,74.50183,75.40183
83.3023,78.079539,76.527977,78.343602,77.822664,77.730372,78.149382,77.948705,77.886049,77.777195,77.105007,77.954955,77.948653,78.11006,79.128862,76.436153,76.623341,80.624279,77.982612,80.827612,78.664018,79.38907,77.315997,77.22032,78.932716,77.683914,77.735842,77.890632,78.359644,77.245997
72.948445,67.913393,67.815527,68.105735,67.655997,67.67709,67.800788,69.626257,67.760267,68.172506,68.673965,68.46209,68.543393,67.84657,67.692455,68.419851,67.079798,67.448184,69.040841,67.618913,67.778288,68.504278,68.155267,67.441256,67.841778,67.901048,68.252038,67.297819,67.130424,67.769642
89.35204,83.584384,84.190582,83.974488,83.884227,83.015112,83.419383,82.834227,83.82605,84.275789,84.135477,83.798081,83.770946,83.271362,83.389123,82.301571,84.132196,83.441415,83.706623,83.747091,84.616936,83.672873,82.403862,82.630321,82.120269,83.351467,87.199904,84.181415,83.709019,84.67079
114.933605,93.516832,94.346624,93.474489,93.809228,92.603447,93.982509,92.350322,94.028499,93.144124,92.405322,93.040009,92.247978,93.481155,93.722041,92.968186,91.715842,91.861259,94.090165,93.769332,93.940166,93.557457,93.161312,92.377458,93.212874,93.345843,93.618343,93.311884,92.901884,92.300425
74.760893,69.039851,69.111621,69.195371,69.066882,69.069225,69.894434,68.388079,68.090632,68.720371,68.854122,69.12933,68.807923,69.135892,68.292663,68.066725,68.756361,69.295737,69.895267,67.956257,68.529434,69.543392,68.975944,69.698028,68.181101,68.949434,68.776881,68.197975,69.386778,68.899851
83.505008,77.171049,77.257977,78.005321,78.384487,78.110736,77.309018,78.31381,76.677248,77.474695,77.543237,78.418497,76.937716,77.166101,76.82157,77.454956,77.505632,77.847456,77.225477,77.686258,76.908706,77.781309,78.083237,77.413445,77.782039,77.577977,77.305372,78.220529,78.091623,77.996414
80.482976,75.243549,75.569122,75.910737,74.408341,74.136257,76.263445,74.760424,75.509799,76.123445,75.402091,74.892455,76.131466,75.522976,74.327143,75.522716,76.14032,75.401882,76.653862,75.301049,75.753757,76.267663,75.821778,75.25407,75.881206,76.134383,74.916622,75.339382,75.46907,74.577559
64.989798,63.854173,64.085944,63.556361,63.599902,63.764278,63.568912,63.573861,63.625944,63.337402,63.442766,63.872454,63.470214,63.047662,63.625892,63.4986,63.991413,63.665163,63.648079,63.450527,63.422818,63.661204,63.724069,63.589382,63.5761,63.95735,63.427142,63.490215,63.760683,63.564225
94.88501,92.635009,92.296468,93.868187,92.781936,92.578239,91.655634,91.62402,92.354436,92.236155,92.402822,91.621364,90.717874,91.605374,92.253708,92.080114,91.739644,91.957509,91.451884,92.274697,92.574853,90.526415,91.352717,91.904489,92.560269,92.146415,91.550426,92.688395,91.639437,91.336884
87.601988,81.65204,81.77881,81.9598,83.26506,82.045529,82.949956,83.633134,82.53756,82.152144,82.018393,82.300009,84.349956,84.153862,82.890842,81.835893,82.906831,83.208342,85.377092,86.246519,82.53829,84.997092,83.655373,82.283498,81.615477,82.165529,83.198446,81.253289,81.473393,82.491102
80.259331,72.880841,73.767455,73.539538,73.023236,73.162143,72.972508,74.332663,73.682611,74.361882,74.121101,72.84032,73.396726,72.824799,72.980945,73.027872,72.737924,72.826569,72.730736,72.994278,73.190164,74.810268,75.593965,76.809643,78.480945,76.841622,78.374851,78.198862,74.343757,74.355476
62.036256,60.746516,59.894173,59.282974,60.931881,61.71511,61.144745,61.659902,60.843288,58.690214,57.793026,57.698391,58.992402,58.034173,57.26636,57.491048,56.745579,57.457506,58.090995,58.300735,58.598704,59.086725,59.329797,59.247714,60.698756,61.066465,58.1186,57.429537,57.054798,59.204277
78.619227,76.097351,75.762507,74.957716,76.301206,75.675424,75.510945,77.158184,75.896049,77.025216,75.942612,75.811414,75.837612,75.902976,76.153653,75.751049,75.812352,75.8973,75.871935,76.045581,76.407143,75.871205,75.93907,76.354539,75.31084,75.184643,75.150476,75.220841,75.179018,75.955267
86.124748,82.340789,79.278081,79.692352,80.866883,79.737508,81.461623,80.879956,79.500893,80.08256,81.334331,79.148498,79.506258,80.529226,79.997143,80.122977,78.896206,79.383289,79.209799,79.773081,80.220894,81.040425,79.758967,80.384383,79.895894,79.367404,79.769956,79.432612,79.13605,79.837248
