224,3,1,1,3,6,48,0,3137.3361333333332,1505.4186930189023,
224,3,1,1,3,6,56,0,2666.48,290.5403730754602,
224,3,1,1,3,6,64,0,3103.8974333333335,467.63957348255246,
224,3,1,1,3,6,72,0,3547.3777,134.06797671283184,
224,3,1,1,3,6,80,0,4128.6473,193.5096428913592,
224,3,1,1,3,6,88,0,6074.025033333333,1502.8826596276278,
224,3,1,1,3,6,96,0,5932.257833333333,1644.4943065229147,
224,3,1,1,3,6,104,0,7525.074633333334,1843.7491865672916,
224,3,1,1,3,6,112,0,6363.382933333333,578.2880532234441,
224,3,1,1,3,6,120,0,7144.725066666667,985.12209401996,
224,3,1,1,3,6,128,0,6808.9911,650.0855908343437,
224,3,1,1,3,6,136,0,8013.946133333333,1246.5474720746247,
224,3,1,1,3,6,144,0,8765.717366666668,1733.7912473397414,
224,3,1,1,3,6,152,0,8588.554666666667,371.84509812057377,
224,3,1,1,3,6,160,0,9282.5271,1482.5593966533443,
224,3,1,1,3,6,168,0,12824.962566666667,1187.3537413980337,
224,3,1,1,3,6,176,0,13426.242966666667,217.53572592525217,
224,3,1,1,3,6,184,0,13631.856266666666,128.04379255630604,
224,3,1,1,3,6,192,0,13956.626966666667,188.13819111227468,
224,3,1,1,3,6,200,0,15235.9688,181.36056910140715,
224,3,1,1,3,6,208,0,15552.106333333333,156.50445340261254,
224,3,1,1,3,6,224,0,16335.669733333334,244.67529785199193,
224,3,1,1,3,6,240,0,17586.5543,214.37818447091314,
224,3,1,1,3,6,360,0,26072.0307,258.2416109225474,
224,3,1,1,3,6,480,0,33950.6036,200.00738564062985,
224,3,1,1,3,6,640,0,45173.5508,4089.611939321097,
224,3,1,1,3,6,720,0,50507.7263,1251.3898320661556,
224,3,1,1,3,6,960,0,66031.1946,1369.1726591432323,
224,3,1,1,3,12,48,0,4540.941466666666,1518.650261182101,
224,3,1,1,3,12,56,0,4043.5018666666665,158.59696834966857,
224,3,1,1,3,12,64,0,4530.955833333333,346.4115437150445,
224,3,1,1,3,12,72,0,5726.332166666667,138.78663861856523,
224,3,1,1,3,12,80,0,6198.9395,153.97490584501983,
224,3,1,1,3,12,88,0,6658.1061666666665,107.42058519479363,
224,3,1,1,3,12,96,0,7177.1819,219.5073925820314,
224,3,1,1,3,12,104,0,8805.9449,1247.268240720671,
224,3,1,1,3,12,112,0,8836.2011,289.4171595480333,
224,3,1,1,3,12,120,0,9287.582333333334,258.51418746077695,
224,3,1,1,3,12,128,0,9388.7726,1069.2972480559888,
224,3,1,1,3,12,136,0,11034.8383,373.9395551267938,
224,3,1,1,3,12,144,0,11385.574333333334,340.13378127024583,
224,3,1,1,3,12,152,0,11831.587133333333,944.5752150093984,
224,3,1,1,3,12,160,0,12038.298833333332,802.8985420649825,
224,3,1,1,3,12,168,0,13146.8367,1997.928344902153,
224,3,1,1,3,12,176,0,17197.4735,130.52769761314934,
224,3,1,1,3,12,184,0,17517.434966666668,100.23756463710676,
224,3,1,1,3,12,192,0,17697.9615,192.64478493093435,
224,3,1,1,3,12,200,0,19698.050033333333,154.33098364486608,
224,3,1,1,3,12,208,0,22674.5082,2226.907153236344,
224,3,1,1,3,12,224,0,23695.126333333334,584.6857174635655,
224,3,1,1,3,12,240,0,23124.733866666666,1190.4712083980612,
224,3,1,1,3,12,360,0,33040.818699999996,215.22061131860613,
224,3,1,1,3,12,480,0,44099.6534,5438.243919033738,
224,3,1,1,3,12,640,0,55320.9875,1111.0673785739957,
224,3,1,1,3,12,720,0,65630.832,7807.959835551866,
224,3,1,1,3,12,960,0,82747.91129999999,6861.574002984954,
224,3,1,1,3,16,48,0,4490.152166666667,1181.305434467429,
224,3,1,1,3,16,56,0,4207.8268,154.657583704576,
224,3,1,1,3,16,64,0,4781.628433333333,347.6107364499672,
224,3,1,1,3,16,72,0,6029.6866,172.75825087648766,
224,3,1,1,3,16,80,0,6456.310233333334,104.49978992477922,
224,3,1,1,3,16,88,0,6955.827,229.88505962358238,
224,3,1,1,3,16,96,0,7454.6177333333335,178.4974554699219,
224,3,1,1,3,16,104,0,8799.718133333334,254.15113823562595,
224,3,1,1,3,16,112,0,9147.883033333334,233.36674714580172,
224,3,1,1,3,16,120,0,9620.679066666667,365.7250494606979,
224,3,1,1,3,16,128,0,9289.4089,289.5385954617367,
224,3,1,1,3,16,136,0,11398.589433333333,998.0137413384952,
224,3,1,1,3,16,144,0,11787.885433333333,968.4990630950438,
224,3,1,1,3,16,152,0,11595.9174,345.20922947281383,
224,3,1,1,3,16,160,0,12106.028166666667,1052.3179208185795,
224,3,1,1,3,16,168,0,15945.972399999999,1562.8366491311085,
224,3,1,1,3,16,176,0,16966.4311,165.15391635043417,
224,3,1,1,3,16,184,0,17166.778,192.2543519771082,
224,3,1,1,3,16,192,0,17374.583133333334,202.38275640167637,
224,3,1,1,3,16,200,0,19462.324433333335,203.00179302888915,
224,3,1,1,3,16,208,0,19747.148466666666,173.59852293403395,
224,3,1,1,3,16,224,0,20652.207533333334,221.79077399886634,
224,3,1,1,3,16,240,0,22164.478366666666,260.12816498960814,
224,3,1,1,3,16,360,0,32311.340833333332,339.0392899874257,
224,3,1,1,3,16,480,0,41934.6752,1438.2027179246163,
224,3,1,1,3,16,640,0,56253.575866666666,3941.5590402043886,
224,3,1,1,3,16,720,0,64373.1555,4133.710817710509,
224,3,1,1,3,16,960,0,84995.6995,6926.166541749683,
224,3,1,1,3,24,48,0,5892.5875,1631.8813106097189,
224,3,1,1,3,24,56,0,5534.742966666667,250.09136134448298,
224,3,1,1,3,24,64,0,5948.460766666667,337.4626141478424,
224,3,1,1,3,24,72,0,7710.982,261.46238864008575,
224,3,1,1,3,24,80,0,8126.584133333334,194.52496434023027,
224,3,1,1,3,24,88,0,8587.902733333334,112.28656525679206,
224,3,1,1,3,24,96,0,9033.3539,241.8691069603913,
224,3,1,1,3,24,104,0,10704.980266666667,316.21802015075673,
224,3,1,1,3,24,112,0,11201.114066666667,959.3699776086146,
224,3,1,1,3,24,120,0,11561.260566666666,940.2321375419674,
